crime_date,primary_type,count
2021-12-31,ARSON,2
2021-12-31,BATTERY,113
2021-12-31,OFFENSE INVOLVING CHILDREN,1
2021-12-31,CONCEALED CARRY LICENSE VIOLATION,1
2021-12-31,CRIMINAL SEXUAL ASSAULT,1
2021-12-31,ASSAULT,53
2021-12-31,THEFT,90
2021-12-31,HOMICIDE,1
2021-12-31,MOTOR VEHICLE THEFT,34
2021-12-31,OTHER OFFENSE,44
2021-12-31,NARCOTICS,8
2021-12-31,WEAPONS VIOLATION,46
2021-12-31,CRIMINAL DAMAGE,98
2021-12-31,STALKING,1
2021-12-31,BURGLARY,22
2021-12-31,ROBBERY,31
2021-12-31,INTERFERENCE WITH PUBLIC OFFICER,2
2021-12-31,SEX OFFENSE,3
2021-12-31,DECEPTIVE PRACTICE,48
2022-01-01,LIQUOR LAW VIOLATION,1
2022-01-01,CRIMINAL SEXUAL ASSAULT,23
2022-01-01,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-01,THEFT,130
2022-01-01,CRIMINAL TRESPASS,8
2022-01-01,STALKING,5
2022-01-01,ROBBERY,26
2022-01-01,ARSON,3
2022-01-01,BATTERY,143
2022-01-01,PUBLIC PEACE VIOLATION,1
2022-01-01,ASSAULT,46
2022-01-01,OFFENSE INVOLVING CHILDREN,46
2022-01-01,DECEPTIVE PRACTICE,147
2022-01-01,CRIMINAL DAMAGE,121
2022-01-01,BURGLARY,17
2022-01-01,HOMICIDE,3
2022-01-01,MOTOR VEHICLE THEFT,32
2022-01-01,OTHER OFFENSE,69
2022-01-01,SEX OFFENSE,19
2022-01-01,WEAPONS VIOLATION,28
2022-01-01,NARCOTICS,3
2022-01-01,OBSCENITY,1
2022-01-02,KIDNAPPING,2
2022-01-02,MOTOR VEHICLE THEFT,37
2022-01-02,OFFENSE INVOLVING CHILDREN,3
2022-01-02,BATTERY,74
2022-01-02,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-02,CRIMINAL DAMAGE,54
2022-01-02,CRIMINAL TRESPASS,7
2022-01-02,THEFT,86
2022-01-02,OTHER OFFENSE,23
2022-01-02,NARCOTICS,3
2022-01-02,BURGLARY,10
2022-01-02,CRIMINAL SEXUAL ASSAULT,7
2022-01-02,ARSON,2
2022-01-02,HOMICIDE,3
2022-01-02,ASSAULT,34
2022-01-02,DECEPTIVE PRACTICE,33
2022-01-02,WEAPONS VIOLATION,11
2022-01-02,ROBBERY,20
2022-01-03,OTHER OFFENSE,26
2022-01-03,ASSAULT,44
2022-01-03,CRIMINAL DAMAGE,47
2022-01-03,INTERFERENCE WITH PUBLIC OFFICER,2
2022-01-03,BATTERY,63
2022-01-03,OFFENSE INVOLVING CHILDREN,4
2022-01-03,SEX OFFENSE,1
2022-01-03,THEFT,103
2022-01-03,WEAPONS VIOLATION,12
2022-01-03,CRIMINAL SEXUAL ASSAULT,1
2022-01-03,ROBBERY,21
2022-01-03,NARCOTICS,7
2022-01-03,BURGLARY,14
2022-01-03,CRIMINAL TRESPASS,6
2022-01-03,KIDNAPPING,1
2022-01-03,STALKING,1
2022-01-03,HOMICIDE,1
2022-01-03,DECEPTIVE PRACTICE,39
2022-01-03,MOTOR VEHICLE THEFT,29
2022-01-04,PUBLIC PEACE VIOLATION,1
2022-01-04,WEAPONS VIOLATION,10
2022-01-04,KIDNAPPING,1
2022-01-04,MOTOR VEHICLE THEFT,37
2022-01-04,ASSAULT,45
2022-01-04,BATTERY,73
2022-01-04,DECEPTIVE PRACTICE,41
2022-01-04,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-04,OTHER OFFENSE,29
2022-01-04,ROBBERY,21
2022-01-04,CRIMINAL SEXUAL ASSAULT,5
2022-01-04,OFFENSE INVOLVING CHILDREN,4
2022-01-04,SEX OFFENSE,2
2022-01-04,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-04,THEFT,119
2022-01-04,HOMICIDE,4
2022-01-04,INTIMIDATION,1
2022-01-04,CRIMINAL DAMAGE,45
2022-01-04,NARCOTICS,9
2022-01-04,CRIMINAL TRESPASS,7
2022-01-04,BURGLARY,18
2022-01-05,BURGLARY,15
2022-01-05,THEFT,102
2022-01-05,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-05,ROBBERY,21
2022-01-05,CRIMINAL SEXUAL ASSAULT,4
2022-01-05,OTHER OFFENSE,32
2022-01-05,CRIMINAL DAMAGE,32
2022-01-05,BATTERY,76
2022-01-05,STALKING,1
2022-01-05,MOTOR VEHICLE THEFT,39
2022-01-05,CRIMINAL TRESPASS,8
2022-01-05,OFFENSE INVOLVING CHILDREN,2
2022-01-05,WEAPONS VIOLATION,9
2022-01-05,SEX OFFENSE,6
2022-01-05,ASSAULT,25
2022-01-05,INTIMIDATION,1
2022-01-05,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-05,PUBLIC PEACE VIOLATION,1
2022-01-05,DECEPTIVE PRACTICE,39
2022-01-05,NARCOTICS,6
2022-01-06,CRIMINAL TRESPASS,5
2022-01-06,BURGLARY,21
2022-01-06,SEX OFFENSE,4
2022-01-06,MOTOR VEHICLE THEFT,37
2022-01-06,OTHER OFFENSE,31
2022-01-06,DECEPTIVE PRACTICE,64
2022-01-06,CRIMINAL DAMAGE,53
2022-01-06,BATTERY,73
2022-01-06,HOMICIDE,1
2022-01-06,THEFT,100
2022-01-06,NARCOTICS,4
2022-01-06,CRIMINAL SEXUAL ASSAULT,1
2022-01-06,ASSAULT,40
2022-01-06,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-06,ROBBERY,26
2022-01-06,OFFENSE INVOLVING CHILDREN,3
2022-01-06,WEAPONS VIOLATION,16
2022-01-07,WEAPONS VIOLATION,25
2022-01-07,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-07,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-07,ROBBERY,22
2022-01-07,CRIMINAL TRESPASS,7
2022-01-07,BURGLARY,8
2022-01-07,CRIMINAL DAMAGE,60
2022-01-07,CRIMINAL SEXUAL ASSAULT,3
2022-01-07,PUBLIC PEACE VIOLATION,1
2022-01-07,NARCOTICS,9
2022-01-07,BATTERY,75
2022-01-07,SEX OFFENSE,2
2022-01-07,THEFT,99
2022-01-07,ASSAULT,44
2022-01-07,INTIMIDATION,1
2022-01-07,MOTOR VEHICLE THEFT,37
2022-01-07,LIQUOR LAW VIOLATION,2
2022-01-07,OTHER OFFENSE,40
2022-01-07,DECEPTIVE PRACTICE,45
2022-01-07,OFFENSE INVOLVING CHILDREN,2
2022-01-07,KIDNAPPING,1
2022-01-08,SEX OFFENSE,2
2022-01-08,MOTOR VEHICLE THEFT,38
2022-01-08,BURGLARY,20
2022-01-08,CRIMINAL TRESPASS,8
2022-01-08,OFFENSE INVOLVING CHILDREN,1
2022-01-08,CRIMINAL DAMAGE,48
2022-01-08,CRIMINAL SEXUAL ASSAULT,1
2022-01-08,DECEPTIVE PRACTICE,28
2022-01-08,ROBBERY,21
2022-01-08,BATTERY,74
2022-01-08,NARCOTICS,8
2022-01-08,OTHER OFFENSE,28
2022-01-08,THEFT,96
2022-01-08,WEAPONS VIOLATION,19
2022-01-08,ASSAULT,28
2022-01-09,BATTERY,86
2022-01-09,WEAPONS VIOLATION,7
2022-01-09,CRIMINAL TRESPASS,6
2022-01-09,DECEPTIVE PRACTICE,29
2022-01-09,OTHER OFFENSE,30
2022-01-09,BURGLARY,16
2022-01-09,ROBBERY,30
2022-01-09,MOTOR VEHICLE THEFT,30
2022-01-09,PUBLIC PEACE VIOLATION,2
2022-01-09,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-09,STALKING,1
2022-01-09,THEFT,86
2022-01-09,ASSAULT,44
2022-01-09,NARCOTICS,5
2022-01-09,CRIMINAL DAMAGE,38
2022-01-09,OFFENSE INVOLVING CHILDREN,3
2022-01-09,CRIMINAL SEXUAL ASSAULT,4
2022-01-09,SEX OFFENSE,3
2022-01-10,BATTERY,90
2022-01-10,MOTOR VEHICLE THEFT,33
2022-01-10,CRIMINAL SEXUAL ASSAULT,1
2022-01-10,NARCOTICS,5
2022-01-10,DECEPTIVE PRACTICE,48
2022-01-10,ROBBERY,24
2022-01-10,CRIMINAL TRESPASS,9
2022-01-10,OTHER OFFENSE,37
2022-01-10,BURGLARY,10
2022-01-10,ARSON,1
2022-01-10,WEAPONS VIOLATION,6
2022-01-10,SEX OFFENSE,1
2022-01-10,STALKING,1
2022-01-10,OFFENSE INVOLVING CHILDREN,2
2022-01-10,ASSAULT,40
2022-01-10,CRIMINAL DAMAGE,48
2022-01-10,HOMICIDE,2
2022-01-10,THEFT,108
2022-01-11,PUBLIC PEACE VIOLATION,2
2022-01-11,CRIMINAL DAMAGE,47
2022-01-11,THEFT,109
2022-01-11,CRIMINAL SEXUAL ASSAULT,5
2022-01-11,STALKING,2
2022-01-11,MOTOR VEHICLE THEFT,39
2022-01-11,NARCOTICS,7
2022-01-11,ROBBERY,17
2022-01-11,CRIMINAL TRESPASS,5
2022-01-11,SEX OFFENSE,1
2022-01-11,ASSAULT,45
2022-01-11,KIDNAPPING,1
2022-01-11,WEAPONS VIOLATION,19
2022-01-11,BURGLARY,27
2022-01-11,DECEPTIVE PRACTICE,26
2022-01-11,OFFENSE INVOLVING CHILDREN,2
2022-01-11,HOMICIDE,1
2022-01-11,BATTERY,67
2022-01-11,OTHER OFFENSE,40
2022-01-11,OBSCENITY,1
2022-01-12,CRIMINAL SEXUAL ASSAULT,1
2022-01-12,ASSAULT,37
2022-01-12,ARSON,2
2022-01-12,HOMICIDE,3
2022-01-12,BURGLARY,26
2022-01-12,STALKING,1
2022-01-12,HUMAN TRAFFICKING,1
2022-01-12,DECEPTIVE PRACTICE,47
2022-01-12,SEX OFFENSE,2
2022-01-12,MOTOR VEHICLE THEFT,33
2022-01-12,THEFT,132
2022-01-12,NARCOTICS,7
2022-01-12,ROBBERY,25
2022-01-12,CRIMINAL DAMAGE,64
2022-01-12,PUBLIC PEACE VIOLATION,3
2022-01-12,WEAPONS VIOLATION,20
2022-01-12,OFFENSE INVOLVING CHILDREN,6
2022-01-12,OTHER OFFENSE,23
2022-01-12,BATTERY,79
2022-01-12,CRIMINAL TRESPASS,16
2022-01-13,ARSON,2
2022-01-13,KIDNAPPING,1
2022-01-13,MOTOR VEHICLE THEFT,42
2022-01-13,STALKING,1
2022-01-13,BATTERY,96
2022-01-13,NARCOTICS,13
2022-01-13,THEFT,129
2022-01-13,PUBLIC PEACE VIOLATION,2
2022-01-13,CRIMINAL TRESPASS,10
2022-01-13,BURGLARY,22
2022-01-13,ASSAULT,60
2022-01-13,ROBBERY,25
2022-01-13,OFFENSE INVOLVING CHILDREN,6
2022-01-13,OTHER OFFENSE,30
2022-01-13,SEX OFFENSE,2
2022-01-13,WEAPONS VIOLATION,21
2022-01-13,CRIMINAL SEXUAL ASSAULT,6
2022-01-13,DECEPTIVE PRACTICE,50
2022-01-13,CRIMINAL DAMAGE,46
2022-01-14,ASSAULT,57
2022-01-14,BATTERY,99
2022-01-14,WEAPONS VIOLATION,27
2022-01-14,THEFT,140
2022-01-14,OTHER OFFENSE,43
2022-01-14,CRIMINAL SEXUAL ASSAULT,3
2022-01-14,CRIMINAL DAMAGE,74
2022-01-14,BURGLARY,32
2022-01-14,NARCOTICS,5
2022-01-14,ROBBERY,23
2022-01-14,OFFENSE INVOLVING CHILDREN,5
2022-01-14,CRIMINAL TRESPASS,11
2022-01-14,STALKING,1
2022-01-14,SEX OFFENSE,3
2022-01-14,INTIMIDATION,1
2022-01-14,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-14,MOTOR VEHICLE THEFT,41
2022-01-14,DECEPTIVE PRACTICE,45
2022-01-15,CRIMINAL SEXUAL ASSAULT,6
2022-01-15,NARCOTICS,8
2022-01-15,ARSON,1
2022-01-15,MOTOR VEHICLE THEFT,46
2022-01-15,OTHER OFFENSE,25
2022-01-15,BATTERY,114
2022-01-15,ASSAULT,34
2022-01-15,CRIMINAL DAMAGE,64
2022-01-15,BURGLARY,18
2022-01-15,THEFT,121
2022-01-15,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-15,STALKING,2
2022-01-15,DECEPTIVE PRACTICE,36
2022-01-15,CRIMINAL TRESPASS,5
2022-01-15,ROBBERY,22
2022-01-15,HOMICIDE,5
2022-01-15,WEAPONS VIOLATION,21
2022-01-15,SEX OFFENSE,5
2022-01-15,OFFENSE INVOLVING CHILDREN,4
2022-01-16,OTHER OFFENSE,40
2022-01-16,OFFENSE INVOLVING CHILDREN,3
2022-01-16,ASSAULT,28
2022-01-16,PROSTITUTION,15
2022-01-16,WEAPONS VIOLATION,25
2022-01-16,SEX OFFENSE,5
2022-01-16,BURGLARY,17
2022-01-16,INTIMIDATION,1
2022-01-16,DECEPTIVE PRACTICE,29
2022-01-16,CRIMINAL SEXUAL ASSAULT,4
2022-01-16,PUBLIC PEACE VIOLATION,1
2022-01-16,BATTERY,119
2022-01-16,ARSON,3
2022-01-16,CRIMINAL DAMAGE,55
2022-01-16,CRIMINAL TRESPASS,7
2022-01-16,STALKING,1
2022-01-16,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-16,HOMICIDE,3
2022-01-16,ROBBERY,26
2022-01-16,MOTOR VEHICLE THEFT,26
2022-01-16,NARCOTICS,9
2022-01-16,THEFT,101
2022-01-17,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-17,THEFT,106
2022-01-17,BATTERY,84
2022-01-17,CRIMINAL DAMAGE,45
2022-01-17,ASSAULT,54
2022-01-17,CRIMINAL TRESPASS,9
2022-01-17,OFFENSE INVOLVING CHILDREN,1
2022-01-17,DECEPTIVE PRACTICE,35
2022-01-17,MOTOR VEHICLE THEFT,43
2022-01-17,CRIMINAL SEXUAL ASSAULT,4
2022-01-17,ROBBERY,32
2022-01-17,OTHER OFFENSE,31
2022-01-17,PUBLIC PEACE VIOLATION,1
2022-01-17,HOMICIDE,1
2022-01-17,WEAPONS VIOLATION,9
2022-01-17,NARCOTICS,8
2022-01-17,SEX OFFENSE,5
2022-01-17,BURGLARY,22
2022-01-18,DECEPTIVE PRACTICE,59
2022-01-18,OTHER OFFENSE,47
2022-01-18,WEAPONS VIOLATION,28
2022-01-18,INTIMIDATION,1
2022-01-18,CRIMINAL SEXUAL ASSAULT,1
2022-01-18,CRIMINAL DAMAGE,56
2022-01-18,ROBBERY,21
2022-01-18,CRIMINAL TRESPASS,12
2022-01-18,INTERFERENCE WITH PUBLIC OFFICER,2
2022-01-18,OFFENSE INVOLVING CHILDREN,5
2022-01-18,BURGLARY,19
2022-01-18,SEX OFFENSE,2
2022-01-18,ASSAULT,56
2022-01-18,NARCOTICS,12
2022-01-18,BATTERY,106
2022-01-18,THEFT,136
2022-01-18,HOMICIDE,2
2022-01-18,MOTOR VEHICLE THEFT,49
2022-01-18,PUBLIC PEACE VIOLATION,1
2022-01-18,ARSON,1
2022-01-19,CRIMINAL DAMAGE,48
2022-01-19,NARCOTICS,7
2022-01-19,OFFENSE INVOLVING CHILDREN,7
2022-01-19,CRIMINAL TRESPASS,10
2022-01-19,MOTOR VEHICLE THEFT,36
2022-01-19,ARSON,2
2022-01-19,BURGLARY,20
2022-01-19,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-19,SEX OFFENSE,2
2022-01-19,BATTERY,91
2022-01-19,PROSTITUTION,1
2022-01-19,CRIMINAL SEXUAL ASSAULT,2
2022-01-19,INTIMIDATION,2
2022-01-19,DECEPTIVE PRACTICE,60
2022-01-19,THEFT,121
2022-01-19,WEAPONS VIOLATION,18
2022-01-19,ASSAULT,55
2022-01-19,OTHER OFFENSE,43
2022-01-19,ROBBERY,11
2022-01-19,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-20,CRIMINAL DAMAGE,57
2022-01-20,ASSAULT,40
2022-01-20,OTHER OFFENSE,32
2022-01-20,DECEPTIVE PRACTICE,51
2022-01-20,PUBLIC PEACE VIOLATION,1
2022-01-20,OFFENSE INVOLVING CHILDREN,5
2022-01-20,ROBBERY,18
2022-01-20,BURGLARY,18
2022-01-20,BATTERY,79
2022-01-20,MOTOR VEHICLE THEFT,31
2022-01-20,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-20,NARCOTICS,9
2022-01-20,INTIMIDATION,2
2022-01-20,THEFT,118
2022-01-20,CRIMINAL TRESPASS,7
2022-01-20,STALKING,2
2022-01-20,WEAPONS VIOLATION,22
2022-01-20,SEX OFFENSE,1
2022-01-20,HOMICIDE,6
2022-01-20,CRIMINAL SEXUAL ASSAULT,2
2022-01-21,NARCOTICS,11
2022-01-21,ARSON,1
2022-01-21,HUMAN TRAFFICKING,1
2022-01-21,CRIMINAL DAMAGE,66
2022-01-21,CRIMINAL TRESPASS,12
2022-01-21,MOTOR VEHICLE THEFT,36
2022-01-21,ROBBERY,17
2022-01-21,SEX OFFENSE,3
2022-01-21,CRIMINAL SEXUAL ASSAULT,2
2022-01-21,INTIMIDATION,1
2022-01-21,OFFENSE INVOLVING CHILDREN,2
2022-01-21,ASSAULT,42
2022-01-21,DECEPTIVE PRACTICE,42
2022-01-21,OTHER OFFENSE,41
2022-01-21,BATTERY,101
2022-01-21,THEFT,140
2022-01-21,WEAPONS VIOLATION,24
2022-01-21,BURGLARY,20
2022-01-22,THEFT,111
2022-01-22,BURGLARY,19
2022-01-22,ASSAULT,33
2022-01-22,OTHER OFFENSE,31
2022-01-22,CRIMINAL DAMAGE,58
2022-01-22,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-22,STALKING,2
2022-01-22,ARSON,1
2022-01-22,CRIMINAL SEXUAL ASSAULT,6
2022-01-22,OFFENSE INVOLVING CHILDREN,3
2022-01-22,DECEPTIVE PRACTICE,39
2022-01-22,WEAPONS VIOLATION,16
2022-01-22,ROBBERY,32
2022-01-22,CRIMINAL TRESPASS,3
2022-01-22,NARCOTICS,12
2022-01-22,HOMICIDE,4
2022-01-22,BATTERY,114
2022-01-22,SEX OFFENSE,1
2022-01-22,MOTOR VEHICLE THEFT,51
2022-01-23,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-23,WEAPONS VIOLATION,14
2022-01-23,CRIMINAL DAMAGE,49
2022-01-23,OTHER OFFENSE,25
2022-01-23,ASSAULT,44
2022-01-23,CRIMINAL TRESPASS,8
2022-01-23,CRIMINAL SEXUAL ASSAULT,3
2022-01-23,MOTOR VEHICLE THEFT,29
2022-01-23,PUBLIC PEACE VIOLATION,1
2022-01-23,ROBBERY,14
2022-01-23,HOMICIDE,2
2022-01-23,DECEPTIVE PRACTICE,19
2022-01-23,NARCOTICS,15
2022-01-23,BATTERY,115
2022-01-23,THEFT,74
2022-01-23,OFFENSE INVOLVING CHILDREN,3
2022-01-23,SEX OFFENSE,3
2022-01-23,STALKING,1
2022-01-23,BURGLARY,20
2022-01-24,CRIMINAL SEXUAL ASSAULT,3
2022-01-24,INTIMIDATION,1
2022-01-24,OTHER OFFENSE,32
2022-01-24,THEFT,95
2022-01-24,BATTERY,84
2022-01-24,OFFENSE INVOLVING CHILDREN,6
2022-01-24,ROBBERY,22
2022-01-24,CRIMINAL DAMAGE,40
2022-01-24,SEX OFFENSE,1
2022-01-24,ARSON,1
2022-01-24,HOMICIDE,2
2022-01-24,MOTOR VEHICLE THEFT,22
2022-01-24,CRIMINAL TRESPASS,8
2022-01-24,STALKING,1
2022-01-24,ASSAULT,38
2022-01-24,DECEPTIVE PRACTICE,47
2022-01-24,NARCOTICS,12
2022-01-24,PUBLIC PEACE VIOLATION,1
2022-01-24,BURGLARY,19
2022-01-24,WEAPONS VIOLATION,21
2022-01-25,CRIMINAL SEXUAL ASSAULT,2
2022-01-25,THEFT,92
2022-01-25,CRIMINAL TRESPASS,9
2022-01-25,OFFENSE INVOLVING CHILDREN,5
2022-01-25,WEAPONS VIOLATION,9
2022-01-25,STALKING,1
2022-01-25,ASSAULT,46
2022-01-25,CRIMINAL DAMAGE,51
2022-01-25,DECEPTIVE PRACTICE,54
2022-01-25,OTHER OFFENSE,38
2022-01-25,HOMICIDE,1
2022-01-25,MOTOR VEHICLE THEFT,45
2022-01-25,SEX OFFENSE,2
2022-01-25,NARCOTICS,10
2022-01-25,BATTERY,79
2022-01-25,OBSCENITY,1
2022-01-25,BURGLARY,18
2022-01-25,ROBBERY,33
2022-01-26,ROBBERY,25
2022-01-26,THEFT,106
2022-01-26,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-26,SEX OFFENSE,3
2022-01-26,CRIMINAL SEXUAL ASSAULT,2
2022-01-26,DECEPTIVE PRACTICE,39
2022-01-26,BATTERY,100
2022-01-26,CRIMINAL TRESPASS,12
2022-01-26,PUBLIC PEACE VIOLATION,1
2022-01-26,WEAPONS VIOLATION,13
2022-01-26,BURGLARY,16
2022-01-26,CRIMINAL DAMAGE,38
2022-01-26,OTHER OFFENSE,36
2022-01-26,ASSAULT,44
2022-01-26,OFFENSE INVOLVING CHILDREN,5
2022-01-26,MOTOR VEHICLE THEFT,37
2022-01-26,HOMICIDE,3
2022-01-26,NARCOTICS,14
2022-01-27,ARSON,2
2022-01-27,WEAPONS VIOLATION,26
2022-01-27,ROBBERY,20
2022-01-27,OTHER OFFENSE,28
2022-01-27,BATTERY,97
2022-01-27,CRIMINAL TRESPASS,7
2022-01-27,STALKING,3
2022-01-27,PUBLIC PEACE VIOLATION,1
2022-01-27,ASSAULT,61
2022-01-27,INTERFERENCE WITH PUBLIC OFFICER,3
2022-01-27,HOMICIDE,3
2022-01-27,CONCEALED CARRY LICENSE VIOLATION,1
2022-01-27,CRIMINAL DAMAGE,43
2022-01-27,THEFT,132
2022-01-27,CRIMINAL SEXUAL ASSAULT,1
2022-01-27,SEX OFFENSE,2
2022-01-27,MOTOR VEHICLE THEFT,47
2022-01-27,NARCOTICS,17
2022-01-27,BURGLARY,23
2022-01-27,OFFENSE INVOLVING CHILDREN,8
2022-01-27,DECEPTIVE PRACTICE,52
2022-01-28,WEAPONS VIOLATION,18
2022-01-28,THEFT,111
2022-01-28,NARCOTICS,9
2022-01-28,ASSAULT,42
2022-01-28,OFFENSE INVOLVING CHILDREN,5
2022-01-28,SEX OFFENSE,5
2022-01-28,CRIMINAL TRESPASS,14
2022-01-28,ROBBERY,8
2022-01-28,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-28,BATTERY,77
2022-01-28,DECEPTIVE PRACTICE,37
2022-01-28,CRIMINAL DAMAGE,47
2022-01-28,MOTOR VEHICLE THEFT,28
2022-01-28,LIQUOR LAW VIOLATION,2
2022-01-28,BURGLARY,19
2022-01-28,ARSON,3
2022-01-28,CRIMINAL SEXUAL ASSAULT,2
2022-01-28,OTHER OFFENSE,35
2022-01-29,SEX OFFENSE,1
2022-01-29,HOMICIDE,2
2022-01-29,NARCOTICS,10
2022-01-29,STALKING,1
2022-01-29,ROBBERY,19
2022-01-29,BURGLARY,15
2022-01-29,PUBLIC PEACE VIOLATION,1
2022-01-29,THEFT,96
2022-01-29,DECEPTIVE PRACTICE,23
2022-01-29,OFFENSE INVOLVING CHILDREN,6
2022-01-29,ASSAULT,41
2022-01-29,INTIMIDATION,1
2022-01-29,CRIMINAL DAMAGE,59
2022-01-29,CRIMINAL TRESPASS,9
2022-01-29,WEAPONS VIOLATION,22
2022-01-29,CRIMINAL SEXUAL ASSAULT,5
2022-01-29,INTERFERENCE WITH PUBLIC OFFICER,2
2022-01-29,OTHER OFFENSE,43
2022-01-29,BATTERY,106
2022-01-29,MOTOR VEHICLE THEFT,31
2022-01-30,CRIMINAL TRESPASS,11
2022-01-30,OTHER OFFENSE,35
2022-01-30,ARSON,1
2022-01-30,NARCOTICS,8
2022-01-30,MOTOR VEHICLE THEFT,22
2022-01-30,CRIMINAL SEXUAL ASSAULT,4
2022-01-30,BURGLARY,24
2022-01-30,WEAPONS VIOLATION,19
2022-01-30,CRIMINAL DAMAGE,78
2022-01-30,HOMICIDE,2
2022-01-30,BATTERY,113
2022-01-30,ROBBERY,21
2022-01-30,INTIMIDATION,1
2022-01-30,SEX OFFENSE,5
2022-01-30,STALKING,1
2022-01-30,ASSAULT,39
2022-01-30,OFFENSE INVOLVING CHILDREN,3
2022-01-30,PROSTITUTION,6
2022-01-30,THEFT,88
2022-01-30,DECEPTIVE PRACTICE,19
2022-01-31,CRIMINAL TRESPASS,8
2022-01-31,CRIMINAL DAMAGE,57
2022-01-31,ROBBERY,23
2022-01-31,SEX OFFENSE,3
2022-01-31,HOMICIDE,1
2022-01-31,PUBLIC PEACE VIOLATION,3
2022-01-31,BURGLARY,16
2022-01-31,MOTOR VEHICLE THEFT,25
2022-01-31,DECEPTIVE PRACTICE,56
2022-01-31,BATTERY,102
2022-01-31,THEFT,107
2022-01-31,ASSAULT,38
2022-01-31,NARCOTICS,9
2022-01-31,OTHER OFFENSE,35
2022-01-31,CRIMINAL SEXUAL ASSAULT,3
2022-01-31,INTERFERENCE WITH PUBLIC OFFICER,1
2022-01-31,OFFENSE INVOLVING CHILDREN,8
2022-01-31,WEAPONS VIOLATION,14
2022-01-31,STALKING,1
2022-02-01,BURGLARY,20
2022-02-01,WEAPONS VIOLATION,25
2022-02-01,CRIMINAL TRESPASS,11
2022-02-01,HUMAN TRAFFICKING,1
2022-02-01,DECEPTIVE PRACTICE,89
2022-02-01,ASSAULT,47
2022-02-01,PUBLIC PEACE VIOLATION,2
2022-02-01,ARSON,1
2022-02-01,INTERFERENCE WITH PUBLIC OFFICER,2
2022-02-01,SEX OFFENSE,6
2022-02-01,NARCOTICS,15
2022-02-01,CRIMINAL DAMAGE,61
2022-02-01,CRIMINAL SEXUAL ASSAULT,8
2022-02-01,THEFT,131
2022-02-01,HOMICIDE,6
2022-02-01,ROBBERY,30
2022-02-01,BATTERY,118
2022-02-01,STALKING,2
2022-02-01,OTHER OFFENSE,62
2022-02-01,MOTOR VEHICLE THEFT,24
2022-02-01,OFFENSE INVOLVING CHILDREN,8
2022-02-02,NARCOTICS,11
2022-02-02,OTHER OFFENSE,42
2022-02-02,BURGLARY,11
2022-02-02,MOTOR VEHICLE THEFT,23
2022-02-02,CRIMINAL TRESPASS,9
2022-02-02,DECEPTIVE PRACTICE,38
2022-02-02,HUMAN TRAFFICKING,1
2022-02-02,SEX OFFENSE,3
2022-02-02,OFFENSE INVOLVING CHILDREN,1
2022-02-02,ASSAULT,41
2022-02-02,WEAPONS VIOLATION,10
2022-02-02,HOMICIDE,1
2022-02-02,BATTERY,74
2022-02-02,CRIMINAL SEXUAL ASSAULT,4
2022-02-02,ROBBERY,16
2022-02-02,THEFT,77
2022-02-02,CRIMINAL DAMAGE,37
2022-02-03,BURGLARY,23
2022-02-03,PROSTITUTION,5
2022-02-03,DECEPTIVE PRACTICE,42
2022-02-03,CRIMINAL SEXUAL ASSAULT,3
2022-02-03,LIQUOR LAW VIOLATION,1
2022-02-03,PUBLIC PEACE VIOLATION,2
2022-02-03,THEFT,95
2022-02-03,CRIMINAL TRESPASS,8
2022-02-03,MOTOR VEHICLE THEFT,25
2022-02-03,OTHER OFFENSE,29
2022-02-03,CRIMINAL DAMAGE,46
2022-02-03,BATTERY,82
2022-02-03,ASSAULT,57
2022-02-03,SEX OFFENSE,1
2022-02-03,WEAPONS VIOLATION,20
2022-02-03,OFFENSE INVOLVING CHILDREN,4
2022-02-03,HOMICIDE,2
2022-02-03,NARCOTICS,21
2022-02-03,ROBBERY,23
2022-02-04,ROBBERY,30
2022-02-04,ASSAULT,45
2022-02-04,WEAPONS VIOLATION,17
2022-02-04,DECEPTIVE PRACTICE,39
2022-02-04,INTERFERENCE WITH PUBLIC OFFICER,1
2022-02-04,ARSON,2
2022-02-04,SEX OFFENSE,3
2022-02-04,OFFENSE INVOLVING CHILDREN,9
