crime_date,location_description,location_category,count
2018-09-23,HOSPITAL BUILDING/GROUNDS,other,1
2018-09-23,CHA PARKING LOT/GROUNDS,other,1
2018-09-23,SPORTS ARENA/STADIUM,other,1
2018-09-23,VEHICLE-COMMERCIAL,other,2
2018-09-23,ALLEY,outdoor,14
2018-09-23,SMALL RETAIL STORE,indoor,24
2018-09-23,CTA TRAIN,other,10
2018-09-23,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,1
2018-09-23,CONVENIENCE STORE,indoor,4
2018-09-23,SIDEWALK,outdoor,74
2018-09-23,PARK PROPERTY,outdoor,7
2018-09-23,RESIDENCE-GARAGE,other,10
2018-09-23,CTA GARAGE / OTHER PROPERTY,other,1
2018-09-23,BAR OR TAVERN,indoor,15
2018-09-23,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,other,2
2018-09-23,CTA STATION,other,4
2018-09-23,COMMERCIAL / BUSINESS OFFICE,indoor,1
2018-09-23,CTA PLATFORM,other,1
2018-09-23,RESIDENTIAL YARD (FRONT/BACK),other,16
2018-09-23,DRIVEWAY - RESIDENTIAL,outdoor,5
2018-09-23,DRUG STORE,indoor,3
2018-09-23,MEDICAL/DENTAL OFFICE,other,1
2018-09-23,AIRPORT VENDING ESTABLISHMENT,other,1
2018-09-23,OTHER,other,30
2018-09-23,NURSING HOME/RETIREMENT HOME,other,4
2018-09-23,CLEANING STORE,other,1
2018-09-24,FACTORY/MANUFACTURING BUILDING,other,1
2018-09-24,CTA BUS,other,1
2018-09-24,NURSING HOME/RETIREMENT HOME,other,2
2018-09-24,PARKING LOT/GARAGE(NON.RESID.),other,26
2018-09-24,APARTMENT,indoor,106
2018-09-24,RESTAURANT,indoor,15
2018-09-24,JAIL / LOCK-UP FACILITY,other,1
2018-09-24,CURRENCY EXCHANGE,indoor,2
2018-09-24,TAVERN/LIQUOR STORE,other,1
2018-09-24,BANK,indoor,3
2018-09-24,DEPARTMENT STORE,indoor,9
2018-09-24,COLLEGE/UNIVERSITY GROUNDS,other,1
2018-09-24,CTA PLATFORM,other,4
2018-09-24,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,2
2018-09-24,CONVENIENCE STORE,indoor,8
2018-09-24,ATM (AUTOMATIC TELLER MACHINE),other,1
2018-09-24,MOVIE HOUSE/THEATER,other,1
2018-09-24,CREDIT UNION,other,1
2018-09-24,RESIDENCE-GARAGE,other,17
2018-09-24,HOSPITAL BUILDING/GROUNDS,other,4
2018-09-24,WAREHOUSE,other,1
2018-09-24,CTA BUS STOP,other,2
2018-09-24,DRIVEWAY - RESIDENTIAL,outdoor,5
2018-09-24,CTA STATION,other,10
2018-09-24,"SCHOOL, PRIVATE, BUILDING",other,2
2018-09-24,BARBERSHOP,other,2
2018-09-24,VEHICLE NON-COMMERCIAL,other,10
2018-09-24,CTA GARAGE / OTHER PROPERTY,other,1
2018-09-24,AUTO,other,1
2018-09-24,PARK PROPERTY,outdoor,2
2018-09-24,STREET,outdoor,166
2018-09-24,CONSTRUCTION SITE,other,2
2018-09-24,DRUG STORE,indoor,2
2018-09-24,ABANDONED BUILDING,other,1
2018-09-24,CHA HALLWAY/STAIRWELL/ELEVATOR,other,1
2018-09-24,RESIDENCE PORCH/HALLWAY,other,8
2018-09-24,COMMERCIAL / BUSINESS OFFICE,indoor,6
2018-09-24,"SCHOOL, PRIVATE, GROUNDS",other,1
2018-09-24,ALLEY,outdoor,11
2018-09-24,LIBRARY,indoor,2
2018-09-24,"SCHOOL, PUBLIC, GROUNDS",other,8
2018-09-24,AIRPORT TRANSPORTATION SYSTEM (ATS),other,1
2018-09-24,SIDEWALK,outdoor,62
2018-09-24,HOTEL/MOTEL,other,1
2018-09-24,SPORTS ARENA/STADIUM,other,2
2018-09-24,MEDICAL/DENTAL OFFICE,other,1
2018-09-24,SMALL RETAIL STORE,indoor,31
2018-09-24,VACANT LOT/LAND,other,1
2018-09-24,RESIDENCE,indoor,135
2018-09-24,FIRE STATION,other,1
2018-09-24,RESIDENTIAL YARD (FRONT/BACK),other,17
2018-09-24,CTA TRAIN,other,7
2018-09-24,CHA PARKING LOT/GROUNDS,other,2
2018-09-24,GOVERNMENT BUILDING/PROPERTY,other,2
2018-09-24,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,other,1
2018-09-24,GROCERY FOOD STORE,indoor,17
2018-09-24,ATHLETIC CLUB,other,1
2018-09-24,GAS STATION,outdoor,19
2018-09-24,BAR OR TAVERN,indoor,2
2018-09-24,"SCHOOL, PUBLIC, BUILDING",other,12
2018-09-24,OTHER,other,29
2018-09-24,CEMETARY,other,1
2018-09-25,ABANDONED BUILDING,other,1
2018-09-25,"SCHOOL, PUBLIC, GROUNDS",other,2
2018-09-25,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,1
2018-09-25,RESTAURANT,indoor,24
2018-09-25,BANK,indoor,5
2018-09-25,WAREHOUSE,other,1
2018-09-25,COMMERCIAL / BUSINESS OFFICE,indoor,6
2018-09-25,CONVENIENCE STORE,indoor,5
2018-09-25,CHA APARTMENT,other,2
2018-09-25,DRIVEWAY - RESIDENTIAL,outdoor,5
2018-09-25,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,2
2018-09-25,HOTEL/MOTEL,other,3
2018-09-25,GROCERY FOOD STORE,indoor,10
2018-09-25,RESIDENTIAL YARD (FRONT/BACK),other,19
2018-09-25,OTHER (SPECIFY),other,1
2018-09-25,CHA PARKING LOT/GROUNDS,other,2
2018-09-25,SMALL RETAIL STORE,indoor,24
2018-09-25,CTA TRAIN,other,7
2018-09-25,RESIDENCE-GARAGE,other,9
2018-09-25,VACANT LOT/LAND,other,1
2018-09-25,VEHICLE-COMMERCIAL,other,3
2018-09-25,CONSTRUCTION SITE,other,2
2018-09-25,SIDEWALK,outdoor,66
2018-09-25,HOSPITAL BUILDING/GROUNDS,other,7
2018-09-25,DRUG STORE,indoor,1
2018-09-25,STREET,outdoor,161
2018-09-25,OTHER,other,24
2018-09-25,"SCHOOL, PRIVATE, BUILDING",other,2
2018-09-25,NURSING HOME/RETIREMENT HOME,other,2
2018-09-25,BAR OR TAVERN,indoor,3
2018-09-25,ATHLETIC CLUB,other,3
2018-09-25,TAVERN/LIQUOR STORE,other,1
2018-09-25,RESIDENCE,indoor,124
2018-09-25,CTA BUS STOP,other,1
2018-09-25,APARTMENT,indoor,82
2018-09-25,PARKING LOT/GARAGE(NON.RESID.),other,19
2018-09-25,PARK PROPERTY,outdoor,1
2018-09-25,SPORTS ARENA/STADIUM,other,1
2018-09-25,CTA STATION,other,4
2018-09-25,POLICE FACILITY/VEH PARKING LOT,other,3
2018-09-25,OTHER RAILROAD PROP / TRAIN DEPOT,other,4
2018-09-25,AUTO / BOAT / RV DEALERSHIP,other,1
2018-09-25,RESIDENCE PORCH/HALLWAY,other,25
2018-09-25,"SCHOOL, PUBLIC, BUILDING",other,13
2018-09-25,ALLEY,outdoor,12
2018-09-25,DEPARTMENT STORE,indoor,16
2018-09-25,CTA PLATFORM,other,6
2018-09-25,RESIDENCE - PORCH / HALLWAY,indoor,1
2018-09-25,CTA BUS,other,4
2018-09-25,VEHICLE NON-COMMERCIAL,other,14
2018-09-25,GOVERNMENT BUILDING/PROPERTY,other,1
2018-09-25,CTA GARAGE / OTHER PROPERTY,other,3
2018-09-25,GAS STATION,outdoor,10
2018-09-26,FACTORY/MANUFACTURING BUILDING,other,1
2018-09-26,NURSING HOME/RETIREMENT HOME,other,3
2018-09-26,POLICE FACILITY/VEH PARKING LOT,other,4
2018-09-26,PARKING LOT/GARAGE(NON.RESID.),other,27
2018-09-26,OTHER,other,45
2018-09-26,CTA STATION,other,6
2018-09-26,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,other,1
2018-09-26,"SCHOOL, PUBLIC, GROUNDS",other,7
2018-09-26,OTHER (SPECIFY),other,1
2018-09-26,RESTAURANT,indoor,18
2018-09-26,ABANDONED BUILDING,other,3
2018-09-26,RESIDENCE,indoor,121
2018-09-26,CONVENIENCE STORE,indoor,4
2018-09-26,CHA PARKING LOT / GROUNDS,outdoor,1
2018-09-26,SIDEWALK,outdoor,63
2018-09-26,GROCERY FOOD STORE,indoor,8
2018-09-26,HOTEL/MOTEL,other,2
2018-09-26,DRUG STORE,indoor,1
2018-09-26,OTHER RAILROAD PROP / TRAIN DEPOT,other,1
2018-09-26,RESIDENCE PORCH/HALLWAY,other,13
2018-09-26,"SCHOOL, PUBLIC, BUILDING",other,12
2018-09-26,COMMERCIAL / BUSINESS OFFICE,indoor,4
2018-09-26,TAXICAB,other,1
2018-09-26,SCHOOL - PUBLIC GROUNDS,indoor,1
2018-09-26,CTA GARAGE / OTHER PROPERTY,other,3
2018-09-26,VEHICLE-COMMERCIAL,other,1
2018-09-26,CTA PLATFORM,other,1
2018-09-26,CTA BUS STOP,other,5
2018-09-26,COLLEGE/UNIVERSITY GROUNDS,other,1
2018-09-26,"SCHOOL, PRIVATE, BUILDING",other,1
2018-09-26,RESIDENTIAL YARD (FRONT/BACK),other,18
2018-09-26,CHA HALLWAY/STAIRWELL/ELEVATOR,other,1
2018-09-26,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",other,2
2018-09-26,FEDERAL BUILDING,other,1
2018-09-26,APPLIANCE STORE,other,1
2018-09-26,WAREHOUSE,other,1
2018-09-26,GOVERNMENT BUILDING/PROPERTY,other,1
2018-09-26,PARK PROPERTY,outdoor,4
2018-09-26,HOSPITAL BUILDING/GROUNDS,other,3
2018-09-26,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,2
2018-09-26,SMALL RETAIL STORE,indoor,26
2018-09-26,STREET,outdoor,165
2018-09-26,BANK,indoor,7
2018-09-26,CTA TRAIN,other,6
2018-09-26,ALLEY,outdoor,8
2018-09-26,SPORTS ARENA/STADIUM,other,2
2018-09-26,DEPARTMENT STORE,indoor,15
2018-09-26,GAS STATION,outdoor,11
2018-09-26,VEHICLE NON-COMMERCIAL,other,14
2018-09-26,APARTMENT,indoor,88
2018-09-26,CHA APARTMENT,other,1
2018-09-26,VACANT LOT/LAND,other,1
2018-09-26,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,1
2018-09-26,RESIDENCE-GARAGE,other,10
2018-09-27,ABANDONED BUILDING,other,1
2018-09-27,RESIDENCE-GARAGE,other,9
2018-09-27,BAR OR TAVERN,indoor,4
2018-09-27,DRIVEWAY - RESIDENTIAL,outdoor,3
2018-09-27,VEHICLE-COMMERCIAL,other,1
2018-09-27,NURSING HOME/RETIREMENT HOME,other,3
2018-09-27,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,other,2
2018-09-27,WAREHOUSE,other,1
2018-09-27,COLLEGE/UNIVERSITY GROUNDS,other,1
2018-09-27,SMALL RETAIL STORE,indoor,16
2018-09-27,APARTMENT,indoor,77
2018-09-27,POOL ROOM,other,1
2018-09-27,SIDEWALK,outdoor,51
2018-09-27,ANIMAL HOSPITAL,other,1
2018-09-27,ALLEY,outdoor,12
2018-09-27,RESIDENCE,indoor,99
2018-09-27,STREET,outdoor,181
2018-09-27,MEDICAL/DENTAL OFFICE,other,3
2018-09-27,CTA PLATFORM,other,2
2018-09-27,GOVERNMENT BUILDING/PROPERTY,other,1
2018-09-27,RESIDENCE PORCH/HALLWAY,other,16
2018-09-27,OTHER,other,27
2018-09-27,CTA STATION,other,8
2018-09-27,"SCHOOL, PUBLIC, GROUNDS",other,5
2018-09-27,RESTAURANT,indoor,27
2018-09-27,CONVENIENCE STORE,indoor,5
2018-09-27,CHA HALLWAY/STAIRWELL/ELEVATOR,other,1
2018-09-27,CTA TRAIN,other,4
2018-09-27,HOSPITAL BUILDING/GROUNDS,other,1
2018-09-27,"SCHOOL, PRIVATE, GROUNDS",other,1
2018-09-27,CTA BUS,other,2
2018-09-27,SPORTS ARENA/STADIUM,other,1
2018-09-27,"SCHOOL, PUBLIC, BUILDING",other,11
2018-09-27,PARKING LOT/GARAGE(NON.RESID.),other,21
2018-09-27,BANK,indoor,4
2018-09-27,CAR WASH,other,1
2018-09-27,"SCHOOL, PRIVATE, BUILDING",other,4
2018-09-27,VACANT LOT/LAND,other,1
2018-09-27,GAS STATION,outdoor,7
2018-09-27,POLICE FACILITY/VEH PARKING LOT,other,6
2018-09-27,CTA GARAGE / OTHER PROPERTY,other,1
2018-09-27,VEHICLE NON-COMMERCIAL,other,19
2018-09-27,DRUG STORE,indoor,3
2018-09-27,BARBERSHOP,other,1
2018-09-27,GROCERY FOOD STORE,indoor,7
2018-09-27,RESIDENTIAL YARD (FRONT/BACK),other,14
2018-09-27,CTA BUS STOP,other,2
2018-09-27,COMMERCIAL / BUSINESS OFFICE,indoor,7
2018-09-27,HOTEL/MOTEL,other,6
2018-09-27,CHA APARTMENT,other,4
2018-09-27,OTHER COMMERCIAL TRANSPORTATION,other,1
2018-09-27,PARK PROPERTY,outdoor,3
2018-09-27,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,2
2018-09-27,DEPARTMENT STORE,indoor,12
2018-09-27,RESIDENCE - YARD (FRONT / BACK),other,1
2018-09-27,TAVERN/LIQUOR STORE,other,2
2018-09-28,VEHICLE NON-COMMERCIAL,other,17
2018-09-28,ATM (AUTOMATIC TELLER MACHINE),other,1
2018-09-28,LIBRARY,indoor,1
2018-09-28,RESTAURANT,indoor,19
2018-09-28,CTA TRACKS - RIGHT OF WAY,other,1
2018-09-28,CTA STATION,other,6
2018-09-28,"SCHOOL, PUBLIC, GROUNDS",other,6
2018-09-28,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,1
2018-09-28,RESIDENCE-GARAGE,other,8
2018-09-28,TAVERN/LIQUOR STORE,other,3
2018-09-28,"SCHOOL, PRIVATE, GROUNDS",other,2
2018-09-28,CHA HALLWAY/STAIRWELL/ELEVATOR,other,1
2018-09-28,CHA APARTMENT,other,2
2018-09-28,STREET,outdoor,171
2018-09-28,BANK,indoor,5
2018-09-28,CONVENIENCE STORE,indoor,5
2018-09-28,COMMERCIAL / BUSINESS OFFICE,indoor,6
2018-09-28,GOVERNMENT BUILDING/PROPERTY,other,1
2018-09-28,GROCERY FOOD STORE,indoor,14
2018-09-28,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,2
2018-09-28,VEHICLE-COMMERCIAL,other,2
2018-09-28,DRUG STORE,indoor,5
2018-09-28,"SCHOOL, PRIVATE, BUILDING",other,3
2018-09-28,CTA PLATFORM,other,2
2018-09-28,SPORTS ARENA/STADIUM,other,1
2018-09-28,"SCHOOL, PUBLIC, BUILDING",other,18
2018-09-28,PARK PROPERTY,outdoor,4
2018-09-28,RESIDENTIAL YARD (FRONT/BACK),other,7
2018-09-28,CONSTRUCTION SITE,other,2
2018-09-28,AIRCRAFT,other,1
2018-09-28,DEPARTMENT STORE,indoor,17
2018-09-28,JAIL / LOCK-UP FACILITY,other,1
2018-09-28,APARTMENT,indoor,98
2018-09-28,NURSING HOME/RETIREMENT HOME,other,2
2018-09-28,TAXICAB,other,2
2018-09-28,DRIVEWAY - RESIDENTIAL,outdoor,1
2018-09-28,AUTO / BOAT / RV DEALERSHIP,other,2
2018-09-28,ALLEY,outdoor,21
2018-09-28,HOTEL/MOTEL,other,7
2018-09-28,MOVIE HOUSE/THEATER,other,1
2018-09-28,OTHER COMMERCIAL TRANSPORTATION,other,2
2018-09-28,SMALL RETAIL STORE,indoor,15
2018-09-28,OTHER,other,24
2018-09-28,ABANDONED BUILDING,other,2
2018-09-28,HOSPITAL BUILDING/GROUNDS,other,5
2018-09-28,CTA BUS,other,3
2018-09-28,CTA TRAIN,other,5
2018-09-28,PARKING LOT/GARAGE(NON.RESID.),other,31
2018-09-28,RESIDENCE,indoor,127
2018-09-28,RESIDENCE PORCH/HALLWAY,other,10
2018-09-28,GAS STATION,outdoor,10
2018-09-28,BAR OR TAVERN,indoor,5
2018-09-28,BARBERSHOP,other,5
2018-09-28,SIDEWALK,outdoor,69
2018-09-28,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,other,3
2018-09-28,CTA GARAGE / OTHER PROPERTY,other,2
2018-09-28,COLLEGE/UNIVERSITY RESIDENCE HALL,other,1
2018-09-28,POLICE FACILITY/VEH PARKING LOT,other,1
2018-09-28,CREDIT UNION,other,1
2018-09-28,CTA BUS STOP,other,1
2018-09-29,ALLEY,outdoor,21
2018-09-29,GROCERY FOOD STORE,indoor,16
2018-09-29,OTHER (SPECIFY),other,1
2018-09-29,DEPARTMENT STORE,indoor,8
2018-09-29,"SCHOOL, PUBLIC, BUILDING",other,2
2018-09-29,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",other,1
2018-09-29,CAR WASH,other,1
2018-09-29,ATM (AUTOMATIC TELLER MACHINE),other,2
2018-09-29,BAR OR TAVERN,indoor,6
2018-09-29,RESIDENCE-GARAGE,other,6
2018-09-29,CTA STATION,other,1
2018-09-29,CTA PLATFORM,other,4
2018-09-29,RESIDENCE PORCH/HALLWAY,other,21
2018-09-29,TAVERN/LIQUOR STORE,other,4
2018-09-29,HOSPITAL BUILDING/GROUNDS,other,3
2018-09-29,ATHLETIC CLUB,other,2
2018-09-29,SIDEWALK,outdoor,75
2018-09-29,GAS STATION,outdoor,9
2018-09-29,CONSTRUCTION SITE,other,1
2018-09-29,STREET,outdoor,167
2018-09-29,DRUG STORE,indoor,2
2018-09-29,TAXICAB,other,3
2018-09-29,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,5
2018-09-29,APARTMENT,indoor,101
2018-09-29,CTA GARAGE / OTHER PROPERTY,other,3
2018-09-29,BANK,indoor,1
2018-09-29,OTHER COMMERCIAL TRANSPORTATION,other,1
2018-09-29,COLLEGE/UNIVERSITY GROUNDS,other,1
2018-09-29,VACANT LOT/LAND,other,4
2018-09-29,ANIMAL HOSPITAL,other,1
2018-09-29,RESIDENCE,indoor,92
2018-09-29,SPORTS ARENA/STADIUM,other,2
2018-09-29,"SCHOOL, PUBLIC, GROUNDS",other,1
2018-09-29,CURRENCY EXCHANGE,indoor,1
2018-09-29,CONVENIENCE STORE,indoor,9
2018-09-29,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,other,1
2018-09-29,RESIDENTIAL YARD (FRONT/BACK),other,11
2018-09-29,PARKING LOT/GARAGE(NON.RESID.),other,21
2018-09-29,CTA BUS STOP,other,1
2018-09-29,CHA APARTMENT,other,3
2018-09-29,OTHER,other,38
2018-09-29,CTA BUS,other,3
2018-09-29,COMMERCIAL / BUSINESS OFFICE,indoor,2
2018-09-29,MOVIE HOUSE/THEATER,other,3
2018-09-29,VEHICLE NON-COMMERCIAL,other,17
2018-09-29,RESTAURANT,indoor,22
2018-09-29,OTHER RAILROAD PROP / TRAIN DEPOT,other,1
2018-09-29,PARK PROPERTY,outdoor,6
2018-09-29,HOTEL/MOTEL,other,5
2018-09-29,CTA TRAIN,other,4
2018-09-29,SMALL RETAIL STORE,indoor,18
2018-09-30,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,2
2018-09-30,NURSING HOME/RETIREMENT HOME,other,5
2018-09-30,BARBERSHOP,other,1
2018-09-30,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,other,2
2018-09-30,CTA BUS,other,3
2018-09-30,GROCERY FOOD STORE,indoor,9
2018-09-30,RESIDENCE,indoor,111
2018-09-30,HOTEL/MOTEL,other,3
2018-09-30,AIRPORT EXTERIOR - SECURE AREA,other,1
2018-09-30,VEHICLE - COMMERCIAL,other,1
2018-09-30,STREET,outdoor,195
2018-09-30,HOTEL / MOTEL,indoor,1
2018-09-30,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,1
2018-09-30,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,2
2018-09-30,HOSPITAL BUILDING/GROUNDS,other,1
2018-09-30,BAR OR TAVERN,indoor,7
2018-09-30,OTHER,other,21
2018-09-30,CHA APARTMENT,other,3
2018-09-30,PARK PROPERTY,outdoor,9
2018-09-30,TAVERN/LIQUOR STORE,other,1
2018-09-30,OTHER RAILROAD PROP / TRAIN DEPOT,other,1
2018-09-30,CTA PLATFORM,other,1
2018-09-30,ALLEY,outdoor,20
2018-09-30,RESIDENTIAL YARD (FRONT/BACK),other,13
2018-09-30,CONVENIENCE STORE,indoor,4
2018-09-30,APARTMENT,indoor,78
2018-09-30,SIDEWALK,outdoor,68
2018-09-30,CTA GARAGE / OTHER PROPERTY,other,1
2018-09-30,VACANT LOT/LAND,other,1
2018-09-30,"SCHOOL, PRIVATE, BUILDING",other,2
2018-09-30,CHA PARKING LOT/GROUNDS,other,1
2018-09-30,PARKING LOT/GARAGE(NON.RESID.),other,23
2018-09-30,POLICE FACILITY/VEH PARKING LOT,other,2
2018-09-30,SMALL RETAIL STORE,indoor,22
2018-09-30,RESIDENCE-GARAGE,other,12
2018-09-30,CONSTRUCTION SITE,other,1
2018-09-30,TAXICAB,other,1
2018-09-30,GAS STATION,outdoor,9
2018-09-30,COIN OPERATED MACHINE,other,1
2018-09-30,YARD,outdoor,1
2018-09-30,DEPARTMENT STORE,indoor,17
2018-09-30,COLLEGE / UNIVERSITY - RESIDENCE HALL,other,1
2018-09-30,COLLEGE/UNIVERSITY RESIDENCE HALL,other,1
2018-09-30,RESTAURANT,indoor,27
2018-09-30,CTA STATION,other,3
2018-09-30,"SCHOOL, PRIVATE, GROUNDS",other,1
2018-09-30,AIRCRAFT,other,1
2018-09-30,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",other,1
2018-09-30,CAR WASH,other,1
2018-09-30,CHA HALLWAY/STAIRWELL/ELEVATOR,other,1
2018-09-30,OTHER (SPECIFY),other,1
2018-09-30,DRIVEWAY - RESIDENTIAL,outdoor,7
2018-09-30,CTA TRAIN,other,7
2018-09-30,RESIDENCE PORCH/HALLWAY,other,7
2018-09-30,COMMERCIAL / BUSINESS OFFICE,indoor,3
2018-09-30,VEHICLE NON-COMMERCIAL,other,20
2018-10-01,RESTAURANT,indoor,20
2018-10-01,VACANT LOT/LAND,other,1
2018-10-01,GOVERNMENT BUILDING/PROPERTY,other,4
2018-10-01,PARK PROPERTY,outdoor,11
2018-10-01,MOVIE HOUSE/THEATER,other,1
2018-10-01,OTHER RAILROAD PROP / TRAIN DEPOT,other,1
2018-10-01,CTA TRAIN,other,11
2018-10-01,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,other,2
2018-10-01,CHA APARTMENT,other,4
2018-10-01,PARKING LOT/GARAGE(NON.RESID.),other,23
2018-10-01,OTHER COMMERCIAL TRANSPORTATION,other,1
2018-10-01,"SCHOOL, PRIVATE, BUILDING",other,1
2018-10-01,RESIDENTIAL YARD (FRONT/BACK),other,20
2018-10-01,CURRENCY EXCHANGE,indoor,1
2018-10-01,VEHICLE NON-COMMERCIAL,other,18
2018-10-01,DEPARTMENT STORE,indoor,8
2018-10-01,NURSING HOME/RETIREMENT HOME,other,2
2018-10-01,CONSTRUCTION SITE,other,2
2018-10-01,FACTORY/MANUFACTURING BUILDING,other,1
2018-10-01,TAVERN/LIQUOR STORE,other,2
2018-10-01,BANK,indoor,4
2018-10-01,HOTEL/MOTEL,other,7
2018-10-01,SMALL RETAIL STORE,indoor,22
2018-10-01,CONVENIENCE STORE,indoor,1
2018-10-01,ALLEY,outdoor,18
2018-10-01,APARTMENT,indoor,138
2018-10-01,DRUG STORE,indoor,6
2018-10-01,CTA BUS STOP,other,1
2018-10-01,OTHER (SPECIFY),other,1
2018-10-01,DRIVEWAY - RESIDENTIAL,outdoor,1
2018-10-01,SCHOOL - PUBLIC BUILDING,indoor,2
2018-10-01,MEDICAL/DENTAL OFFICE,other,1
2018-10-01,FEDERAL BUILDING,other,1
2018-10-01,WAREHOUSE,other,5
2018-10-01,STREET,outdoor,151
2018-10-01,AIRPORT PARKING LOT,other,1
2018-10-01,SIDEWALK,outdoor,70
2018-10-01,AUTO,other,1
2018-10-01,CHA PARKING LOT/GROUNDS,other,3
2018-10-01,HOSPITAL BUILDING/GROUNDS,other,5
2018-10-01,GROCERY FOOD STORE,indoor,12
2018-10-01,ABANDONED BUILDING,other,2
2018-10-01,GAS STATION,outdoor,9
2018-10-01,SCHOOL - PRIVATE BUILDING,other,1
2018-10-01,PARKING LOT / GARAGE (NON RESIDENTIAL),outdoor,1
2018-10-01,CTA BUS,other,3
2018-10-01,ATHLETIC CLUB,other,1
2018-10-01,CTA STATION,other,2
2018-10-01,RESIDENCE-GARAGE,other,6
2018-10-01,RESIDENCE PORCH/HALLWAY,other,17
2018-10-01,COMMERCIAL / BUSINESS OFFICE,indoor,6
2018-10-01,CAR WASH,other,2
2018-10-01,CTA PLATFORM,other,6
2018-10-01,DAY CARE CENTER,other,3
2018-10-01,"SCHOOL, PUBLIC, GROUNDS",other,6
2018-10-01,OTHER,other,47
2018-10-01,"SCHOOL, PUBLIC, BUILDING",other,16
2018-10-01,POLICE FACILITY/VEH PARKING LOT,other,2
2018-10-01,RESIDENCE,indoor,197
2018-10-01,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,2
2018-10-02,GOVERNMENT BUILDING/PROPERTY,other,4
2018-10-02,DEPARTMENT STORE,indoor,11
2018-10-02,DRUG STORE,indoor,2
2018-10-02,"SCHOOL, PUBLIC, GROUNDS",other,5
2018-10-02,JAIL / LOCK-UP FACILITY,other,1
2018-10-02,SIDEWALK,outdoor,65
2018-10-02,CTA BUS,other,3
2018-10-02,VEHICLE-COMMERCIAL,other,2
2018-10-02,RESIDENCE-GARAGE,other,5
2018-10-02,OTHER COMMERCIAL TRANSPORTATION,other,1
2018-10-02,"SCHOOL, PRIVATE, BUILDING",other,1
2018-10-02,CURRENCY EXCHANGE,indoor,1
2018-10-02,VEHICLE NON-COMMERCIAL,other,15
2018-10-02,ATHLETIC CLUB,other,3
2018-10-02,APARTMENT,indoor,79
2018-10-02,PARKING LOT,other,1
2018-10-02,ATM (AUTOMATIC TELLER MACHINE),other,2
2018-10-02,GAS STATION,outdoor,10
2018-10-02,BANK,indoor,2
2018-10-02,CTA PLATFORM,other,4
2018-10-02,MOVIE HOUSE/THEATER,other,1
2018-10-02,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,other,1
2018-10-02,"VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)",other,1
2018-10-02,TAXICAB,other,1
2018-10-02,CONSTRUCTION SITE,other,1
2018-10-02,CONVENIENCE STORE,indoor,2
2018-10-02,PAWN SHOP,other,1
2018-10-02,CTA TRAIN,other,7
2018-10-02,"SCHOOL, PUBLIC, BUILDING",other,18
2018-10-02,DAY CARE CENTER,other,3
2018-10-02,"SCHOOL, PRIVATE, GROUNDS",other,1
2018-10-02,COMMERCIAL / BUSINESS OFFICE,indoor,4
2018-10-02,RESIDENCE,indoor,144
2018-10-02,STREET,outdoor,151
2018-10-02,HOSPITAL BUILDING/GROUNDS,other,6
2018-10-02,CTA STATION,other,3
2018-10-02,WAREHOUSE,other,1
2018-10-02,VACANT LOT/LAND,other,1
2018-10-02,CHA APARTMENT,other,2
2018-10-02,ALLEY,outdoor,15
2018-10-02,DRIVEWAY - RESIDENTIAL,outdoor,3
2018-10-02,RESTAURANT,indoor,21
2018-10-02,RESIDENTIAL YARD (FRONT/BACK),other,12
2018-10-02,SMALL RETAIL STORE,indoor,18
2018-10-02,RESIDENCE PORCH/HALLWAY,other,9
2018-10-02,GROCERY FOOD STORE,indoor,12
2018-10-02,SPORTS ARENA/STADIUM,other,1
2018-10-02,CHA PARKING LOT/GROUNDS,other,1
2018-10-02,PARK PROPERTY,outdoor,3
2018-10-02,HOTEL/MOTEL,other,5
2018-10-02,BARBERSHOP,other,1
